Date,USD,EUR,GBP,INR,AED,CNY
18/05/2022,1810.65,1726.57,1462.21,140740.92,6650.52,12229.49
19/05/2022,1844,1740.77,1475.32,142832.18,6773.01,12377.85
20/05/2022,1834.2,1738.74,1470.65,142827.87,6737.02,12276.3
23/05/2022,1856.2,1738.5,1476.93,143919.17,6817.82,12343.36
24/05/2022,1867.1,1739.91,1489.51,144766.53,6857.86,12423.31
25/05/2022,1847.2,1733.65,1473.99,143253.5,6784.77,12363.86
26/05/2022,1848.25,1726.37,1469.78,143512.92,6788.62,12455.17
27/05/2022,1851.8,1729.04,1468.87,143758.01,6801.66,12405.95
30/05/2022,1854.95,1719.78,1465.78,143834.86,6813.23,12356.56
31/05/2022,1838.7,1713.29,1456.97,142728.35,6753.55,12267.44
1/06/2022,1844.9,1734.09,1479.47,143127.53,6776.32,12335.37
2/06/2022,1844.9,1734.09,1479.47,143127.53,6776.32,12335.37
3/06/2022,1844.9,1734.09,1479.47,143127.53,6776.32,12335.37
6/06/2022,1847.2,1726.19,1473.05,143678.91,6784.77,12291.27
7/06/2022,1849.6,1728.44,1468.75,143618.48,6793.58,12337.76
8/06/2022,1852.95,1727.05,1476.69,143919.92,6805.89,12384.75
9/06/2022,1844.85,1731.93,1474.11,143600.54,6776.13,12346.84
10/06/2022,1830,1740.04,1486.48,142915.13,6721.59,12277.65
13/06/2022,1830.85,1754.19,1503.9,142961.92,6724.71,12366.66
14/06/2022,1818.3,1745.01,1515.88,141863.04,6678.62,12258.25
15/06/2022,1823.75,1756.65,1511.73,142502.9,6698.63,12246.48
16/06/2022,1826.5,1729.64,1475.36,142362.89,6708.73,12245.77
17/06/2022,1841.55,1759.22,1510.83,143687.49,6764.01,12369.14
20/06/2022,1836.5,1745.22,1498.69,143116.24,6745.46,12290.78
21/06/2022,1840.25,1746.96,1499.55,143760.88,6759.24,12310.35
22/06/2022,1841.85,1741.7,1501.71,144090.87,6765.12,12344.63
23/06/2022,1841.9,1752.69,1506.3,143944.3,6765.3,12338.15
24/06/2022,1825.45,1730.78,1487.86,142850.22,6704.88,12212.08
27/06/2022,1826.3,1723.25,1485.88,143271.04,6708,12221.23
28/06/2022,1819.05,1728.64,1491.76,143693.67,6681.37,12202.37
29/06/2022,1817.75,1740.14,1499.55,143518.09,6676.78,12180.56
30/06/2022,1817,1733.28,1492.16,143435.8,6673.84,12172.63
1/07/2022,1797.45,1727.99,1492.16,141867.34,6602.03,12045.61
4/07/2022,1808.4,1735.01,1493.19,142778.61,6642.25,12117.37
5/07/2022,1772,1729.62,1486.08,140331.77,6508.56,11907.49
6/07/2022,1754.3,1724.47,1473.09,138671.27,6443.54,11767.84
7/07/2022,1747.95,1721.27,1455.65,138318.6,6420.22,11712.66
8/07/2022,1738.2,1709.65,1446.21,137808.49,6384.41,11636.55
11/07/2022,1740,1728.93,1464.15,138300.25,6391.02,11691.06
12/07/2022,1730.7,1720.04,1453.03,137493.73,6356.86,11638.78
13/07/2022,1724.6,1710.57,1446.57,137346.97,6334.46,11587.07
14/07/2022,1700.7,1702.23,1443.72,135921.64,6246.67,11490.1
15/07/2022,1706.15,1692.44,1439.18,136098.73,6266.69,11528.8
18/07/2022,1719.05,1690.81,1435.29,137565.26,6314.07,11592.07
19/07/2022,1713.05,1672.74,1426.59,136841,6292.03,11553.32
20/07/2022,1709.3,1677.26,1427.75,136715.97,6278.26,11547.69
21/07/2022,1705.1,1674.62,1426.62,136177.98,6262.83,11538.07
22/07/2022,1736.95,1697.57,1444.81,138677.05,6379.82,11727.02
25/07/2022,1718.9,1681.73,1426.35,137150.52,6313.52,11604.29
26/07/2022,1720.05,1698.48,1430.4,137313.66,6317.74,11634.07
27/07/2022,1714.05,1695.23,1423.75,137044.81,6295.71,11585.26
28/07/2022,1753.5,1726.23,1445.59,139677.67,6440.61,11831.39
29/07/2022,1753.4,1719.53,1440.87,139230.48,6440.24,11825.81
1/08/2022,1772.4,1725.13,1443.68,139937.36,6510.03,11997.02
2/08/2022,1779.75,1745.71,1457.14,139703.79,6537.02,12017.76
3/08/2022,1761.25,1735.22,1450.42,139289.34,6469.07,11902.53
4/08/2022,1783.2,1741.92,1468.14,141219.63,6549.69,12035.35
5/08/2022,1773.25,1741.38,1468.17,140773,6513.15,11990.54
8/08/2022,1784.05,1749.75,1477.23,141981.84,6552.82,12044.48
9/08/2022,1795.25,1756.95,1485.77,142849.84,6593.95,12122.78
10/08/2022,1795.05,1738.55,1465.59,141936.76,6593.22,12069.56
11/08/2022,1796.7,1739.3,1469.81,142953.54,6599.28,12118.38
12/08/2022,1792.1,1747.2,1477.53,142668.18,6582.38,12083.77
15/08/2022,1776.6,1745.87,1470.09,141470.84,6525.45,12033.8
16/08/2022,1774.85,1745.87,1469,141331.48,6519.02,12048.21
17/08/2022,1767.2,1738.51,1467.77,140276.8,6490.93,11983.74
18/08/2022,1765.55,1749.8,1479.06,140852.05,6484.87,11981.55
19/08/2022,1750.75,1744.47,1480.55,139930.44,6430.5,11936.09
22/08/2022,1733.25,1745.12,1471.97,138381.81,6366.23,11869.82
23/08/2022,1746.55,1750.23,1474.01,139417.13,6415.08,11937.67
24/08/2022,1745.65,1753.89,1481.25,139442.52,6411.77,11974.46
25/08/2022,1753.55,1760.42,1483.42,140109.87,6440.79,12010.59
26/08/2022,1751.25,1754.76,1489.92,140008.06,6432.34,12034.24
29/08/2022,1751.25,1754.76,1489.92,140008.06,6432.34,12034.24
30/08/2022,1730.3,1726.16,1485.11,137836.74,6355.39,11958.97
31/08/2022,1715.9,1706.68,1476.04,136601.94,6302.5,11823.24
1/09/2022,1694.3,1705.04,1468.96,135012.84,6223.16,11702.53
2/09/2022,1712.5,1717.65,1486.03,136479.74,6290.01,11816.25
5/09/2022,1710.95,1723.18,1485.72,136502.16,6284.32,11863.56
6/09/2022,1702.6,1718.24,1476.67,135991.6,6253.65,11840.9
7/09/2022,1702.65,1707.26,1481.21,135801.66,6253.83,11860.32
8/09/2022,1709.35,1714.67,1488.72,136285.45,6278.44,11892.97
9/09/2022,1713.4,1704.2,1476.94,136431.19,6293.32,11867.87
12/09/2022,1726.4,1701.89,1474.42,136943.4,6341.07,11957.91
13/09/2022,1704.85,1705.19,1479.39,135492.27,6261.91,11823.82
14/09/2022,1703.9,1704.41,1473.32,135408.59,6258.42,11862.21
15/09/2022,1689.1,1688.09,1471.21,134811.63,6204.06,11814.75
16/09/2022,1664.65,1663.49,1460.6,132663.45,6114.26,11630.91
19/09/2022,1664.65,1663.49,1460.6,132663.45,6114.26,11630.91
20/09/2022,1664.15,1667.48,1461.83,132698.99,6112.42,11679.5
21/09/2022,1671.75,1693.77,1477.59,133729.97,6140.34,11786.17
22/09/2022,1671.85,1699.03,1484.24,135379.89,6140.71,11833.52
23/09/2022,1643.55,1693.16,1508.4,133356,6036.76,11715.88
26/09/2022,1643.35,1707.91,1538.57,134095.06,6036.02,11729.08
27/09/2022,1634.3,1705.59,1530.82,133499.43,6002.78,11727.9
28/09/2022,1652.15,1702.9,1521.18,134756.79,6068.35,11896.31
29/09/2022,1654.8,1692.72,1496.2,134947.78,6078.08,11790.45
30/09/2022,1671.75,1707.61,1502.02,136068.75,6140.34,11896.01
3/10/2022,1668.4,1701.06,1479.6,136095.23,6128.03,11872.17
4/10/2022,1714.85,1720.01,1497.03,139667.67,6298.64,12202.7
5/10/2022,1700.5,1724.12,1506.07,138468.14,6245.94,12100.59
6/10/2022,1714.2,1748.65,1538.23,140948.38,6296.26,12198.08
7/10/2022,1696.15,1737.68,1528.34,140133.37,6229.96,12069.63
10/10/2022,1676.55,1729.83,1520.4,138184.6,6157.97,11996.55
11/10/2022,1664.7,1704.76,1491.4,136831.51,6114.44,11933.73
12/10/2022,1670.65,1725.17,1510.12,137424.66,6136.3,11986.58
13/10/2022,1648.1,1686.04,1454.76,135534.14,6053.47,11816.05
14/10/2022,1649.3,1697.16,1477.73,135880.88,6057.88,11862.59
17/10/2022,1664.75,1691.99,1461.59,136707.44,6114.63,11980.37
18/10/2022,1653,1677.15,1461.15,136004.05,6071.47,11905.4
19/10/2022,1631.7,1670.8,1457.66,135461.29,5993.23,11795.07
20/10/2022,1635.3,1668.16,1452.95,135294.26,6006.46,11797.87
21/10/2022,1643.25,1670.14,1459.37,135780.93,6035.66,11881.68
24/10/2022,1649.15,1670.7,1462.66,136648.57,6057.33,11977.78
25/10/2022,1659.25,1666.92,1446.6,136821.75,6094.43,12060.59
26/10/2022,1666.75,1654.18,1435.49,137521.04,6121.97,11955.6
27/10/2022,1659.75,1663.41,1434.16,136708.13,6096.26,11998.33
28/10/2022,1648.05,1658.16,1422.08,135705.38,6053.12,11952.48
31/10/2022,1639,1657.73,1429.19,135760.83,6020.05,11972.9
1/11/2022,1645.25,1664.9,1432.4,135915.75,6043,11973.31
2/11/2022,1649.55,1669.59,1437.77,136450.12,6058.8,12025.22
3/11/2022,1628.75,1671.03,1457.23,134782.32,5982.24,11892.32
4/11/2022,1674.4,1687.39,1477.46,137383.68,6149.9,12030.73
7/11/2022,1678.95,1675.26,1457.67,137438.34,6166.78,12139.98
8/11/2022,1678.65,1664.01,1449.86,137415.46,6165.68,12136.64
9/11/2022,1715.25,1710.63,1507.38,139429.24,6299.94,12420.3
10/11/2022,1744.75,1720.15,1498.41,141015.58,6408.47,12538.65
11/11/2022,1759.35,1701.17,1491.1,141663.74,6462.09,12486.63
14/11/2022,1768.9,1711.4,1504.42,143195.99,6497.17,12504.35
15/11/2022,1771.35,1705.68,1489.53,143345.61,6506.17,12480.05
16/11/2022,1773,1707.43,1490.54,144408.01,6512.23,12585.11
17/11/2022,1758.6,1699.13,1485.68,143565.07,6459.34,12587.71
18/11/2022,1751.6,1695.15,1474.53,142923.55,6433.63,12471.04
21/11/2022,1740.4,1700.77,1475.79,142209.48,6392.49,12470.66
22/11/2022,1742.95,1692.84,1466.88,142390.47,6401.86,12444.49
23/11/2022,1740.15,1679.03,1446.51,142266.14,6391.57,12460.34
24/11/2022,1755.4,1686.43,1447.87,143414.25,6447.58,12554.62
25/11/2022,1751.85,1683.5,1448.41,143107.75,6434.55,12552.01
28/11/2022,1746.55,1684.23,1455.34,142582.75,6415.08,12587.21
29/11/2022,1752.7,1695.07,1464.12,143048.89,6437.67,12548.11
30/11/2022,1753.5,1699.95,1468.22,142904.11,6440.61,12436.52
1/12/2022,1803.15,1715.98,1470.76,146261.61,6622.97,12718.34
2/12/2022,1784.75,1695.56,1453.73,145272.4,6555.21,12588.73
5/12/2022,1776.8,1693,1458.55,145400.7,6526.19,12370.97
6/12/2022,1773.8,1692.23,1456.8,146309.23,6515.17,12407.73
7/12/2022,1782.2,1694.43,1457.95,146752.59,6546.02,12421.93
8/12/2022,1790.15,1697.79,1463.26,147336.51,6575.22,12472.69
9/12/2022,1796.15,1703.16,1461.83,148064.73,6597.26,12498.33
12/12/2022,1786.6,1696.03,1454.65,147725.91,6562,12466.18
13/12/2022,1823.55,1717.9,1474.53,150498.13,6697.72,12676.95
14/12/2022,1808.05,1697.38,1455.87,149180.4,6640.06,12566.13
15/12/2022,1783.55,1682.75,1466.86,147817.95,6550.09,12438.12
16/12/2022,1792.55,1690.29,1471.72,148395.36,6582.42,12501.24
19/12/2022,1790.8,1685.46,1470.16,147955,6576.71,12499.25
20/12/2022,1813.9,1708.81,1493.78,149881.65,6661.55,12628.19
21/12/2022,1817.55,1714.51,1505.97,150675.26,6675.13,12689.77
22/12/2022,1800.7,1701.18,1497.96,149387.15,6613.07,12578.61
23/12/2022,1800.7,1701.18,1497.96,149387.15,6613.07,12578.61
26/12/2022,1800.7,1701.18,1497.96,149387.15,6613.07,12578.61
27/12/2022,1800.7,1701.18,1497.96,149387.15,6613.07,12578.61
28/12/2022,1803.35,1696.63,1497.3,149258.59,6623.16,12590.81
29/12/2022,1813.75,1697.95,1502.82,150235.63,6661.18,12631.5
30/12/2022,1813.75,1697.95,1502.82,150235.63,6661.18,12631.5
2/01/2023,1813.75,1697.95,1502.82,150235.63,6661.18,12631.5
3/01/2023,1843.25,1747.82,1540.53,152666.26,6770.26,12746.63
4/01/2023,1857.3,1751.01,1539.28,153567.14,6821.86,12796.43
5/01/2023,1834,1741.69,1540.27,151480.15,6736.28,12619.39
6/01/2023,1852.2,1741.12,1532.64,152411.98,6803.13,12649.6
9/01/2023,1878.85,1747.77,1540.67,154331.56,6901.02,12722.63
10/01/2023,1878.65,1750.19,1546.34,153405.49,6900.28,12736.31
11/01/2023,1872.35,1742.21,1544.72,152869.7,6877.14,12668.88
12/01/2023,1882.55,1735.23,1539.41,152806.02,6914.61,12670.5
13/01/2023,1907.15,1761.31,1562.09,155004.57,7004.96,12779.81
16/01/2023,1917,1772.7,1572.47,156547.78,7041.14,12918.09
17/01/2023,1913.8,1775,1560.76,156101.01,7029.39,12963.12
18/01/2023,1920.7,1779.08,1555.73,156461.18,7054.73,12979.71
19/01/2023,1918.6,1773.85,1550.63,155896.8,7047.02,12999.47
20/01/2023,1924.9,1775.08,1553.97,155985.23,7070.16,13060.25
23/01/2023,1914.85,1762.73,1548.1,155966.45,7033.24,12992.07
24/01/2023,1920.75,1764.75,1558.29,156718.22,7054.91,13032.1
25/01/2023,1930.8,1771.54,1559.36,157321.58,7091.83,13100.28
26/01/2023,1932.45,1778.6,1561.58,157453.13,7097.89,13111.48
27/01/2023,1923.05,1769.62,1551.85,156824.73,7063.36,13047.7
30/01/2023,1924.1,1772.06,1556.34,156906.51,7067.22,12992.1
31/01/2023,1923.9,1770.73,1560.85,157294.22,7066.48,12996.52
1/02/2023,1925.9,1765.58,1565.52,157944.02,7073.83,12985
2/02/2023,1921.65,1761.53,1569.46,157717.89,7058.22,12934.82
3/02/2023,1875.35,1732.42,1553.08,154369.81,6888.16,12716
6/02/2023,1873.25,1748.58,1559.48,155150.99,6880.45,12728.36
7/02/2023,1870.7,1738.41,1547.95,154613.36,6871.08,12679.42
8/02/2023,1872.65,1745.57,1549.69,154761.98,6878.24,12717.73
9/02/2023,1879.1,1748.16,1547.6,154959.04,6901.93,12743.87
10/02/2023,1859.7,1743.25,1543.45,153494.06,6830.68,12669.95
13/02/2023,1856.05,1731.71,1529.5,153371.91,6817.27,12654.18
14/02/2023,1863.7,1737.23,1531.26,154597.64,6845.37,12725.16
15/02/2023,1831.2,1716.7,1525.36,151557.44,6726,12550.86
16/02/2023,1828.95,1710.42,1521.97,151244.11,6717.73,12542.57
17/02/2023,1833.95,1717.34,1525.75,151774.77,6736.1,12596.85
20/02/2023,1845.8,1727.31,1533.57,152685.5,6779.62,12651.3
21/02/2023,1836.85,1722.96,1514.55,152212.96,6746.57,12632.02
22/02/2023,1835.75,1727.28,1520.42,152030.94,6742.53,12655.48
23/02/2023,1826.05,1725.13,1521.84,150962.29,6706.9,12622.57
24/02/2023,1810.95,1717.03,1515.95,150289.47,6651.44,12603.85
27/02/2023,1818.65,1715.55,1508.13,150404.17,6679.54,12631.62
28/02/2023,1824.6,1720.35,1507.93,150772.17,6701.57,12654.51
1/03/2023,1841.25,1726.44,1531.44,151674.81,6762.73,12647.73
2/03/2023,1836.2,1735.54,1538.63,151275.34,6744.18,12699.34
3/03/2023,1841.15,1732.85,1533.01,150396.55,6762.36,12713.14
6/03/2023,1849.05,1730.51,1535.63,151222.71,6791.38,12817.06
7/03/2023,1826.55,1728.54,1541.39,149386.22,6708.55,12723.56
8/03/2023,1816.3,1722.43,1535.2,148822.17,6670.73,12629.28
9/03/2023,1831.4,1731.49,1535.77,150244.21,6726,12756.25
10/03/2023,1861.25,1744.54,1543.33,152537.63,6835.81,12866.45
13/03/2023,1911.3,1779.94,1569.86,157397.47,7020.01,13089.16
14/03/2023,1907.55,1777.28,1567.55,157001.86,7005.86,13112.5
15/03/2023,1923.4,1821.92,1595.39,159394.85,7064.07,13283.39
16/03/2023,1922.75,1815.29,1588.26,158997,7061.68,13263.13
17/03/2023,1962.1,1838.38,1610.26,161960.96,7206.01,13512.39
20/03/2023,1969.35,1837.77,1605.27,162550.94,7232.63,13543.22
21/03/2023,1952.5,1813.92,1600.02,161335.07,7170.56,13433.79
22/03/2023,1949.35,1805.79,1591.7,161074.79,7158.79,13412.11
23/03/2023,1977.95,1819.81,1608.09,162488.59,7264.02,13488.83
24/03/2023,1993.8,1852.63,1630.39,164251.64,7322.03,13692.02
27/03/2023,1946.25,1803.59,1584.51,159845.51,7147.6,13392.92
28/03/2023,1962.85,1810.41,1590.12,161254.02,7208.57,13492.63
29/03/2023,1965,1814.74,1596.39,161631.07,7216.46,13540.03
30/03/2023,1965.8,1802.66,1587.11,161671.91,7219.79,13505.05
31/03/2023,1979.7,1821.42,1603.26,162581.87,7270.65,13598.56
3/04/2023,1983.3,1821.38,1599.82,163092.71,7283.87,13641.14
4/04/2023,2009.6,1835.92,1608.45,165118.78,7380.66,13824.84
5/04/2023,2030.85,1863.68,1630.94,166414.96,7458.3,13971.03
6/04/2023,2001.9,1830.89,1606.27,163845.71,7352.18,13758.66
7/04/2023,2001.9,1830.89,1606.27,163845.71,7352.18,13758.66
10/04/2023,2001.9,1830.89,1606.27,163845.71,7352.18,13758.66
11/04/2023,2002.7,1837.51,1613.91,164419.67,7354.72,13791.19
12/04/2023,2008.2,1826.3,1608.62,164641.27,7374.71,13805.97
13/04/2023,2048.45,1852.79,1634.97,167324.36,7522.32,14069.78
14/04/2023,2019.4,1839.5,1627.89,164621.49,7416.04,13876.11
17/04/2023,1995.55,1828.77,1615.05,163688.98,7327.86,13729.18
18/04/2023,1999.4,1822.61,1608.66,164155.94,7342.2,13747.67
19/04/2023,1990.55,1815.2,1598.58,163594.35,7309.7,13706.13
20/04/2023,2007.15,1830.17,1612.3,164746.87,7370.86,13797.55
21/04/2023,1973.65,1797.66,1587.81,161970.55,7248.03,13601.41
24/04/2023,1978.2,1792.82,1586.62,162100.63,7264.15,13642.85
25/04/2023,1987.4,1812,1602.74,163028.41,7298.53,13778.84
26/04/2023,2003,1814.15,1606.51,163783.51,7355.22,13876.78
27/04/2023,1985.65,1803.66,1592.85,162340.99,7291.51,13747.05
28/04/2023,1982.55,1797.25,1576.58,162045.31,7279.73,13702.99
1/05/2023,1982.55,1797.25,1576.58,162045.31,7279.73,13702.99
2/05/2023,1995.4,1814,1599.01,163112.98,7327.31,13791.81
3/05/2023,2014.3,1823.39,1604.89,164568.31,7396.91,13922.44
4/05/2023,2044.7,1854.6,1623.29,167050.35,7508.34,14121.72
5/05/2023,2000.95,1813.77,1582.15,163437,7347.89,13825.36
8/05/2023,2000.95,1813.77,1582.15,163437,7347.89,13825.36
9/05/2023,2030.2,1853.22,1609.74,166607.35,7455.3,14050
10/05/2023,2037.15,1857.02,1614.22,166932.02,7480.62,14124.58
11/05/2023,2015.95,1845.26,1611.08,165589.13,7402.77,14008.84
12/05/2023,2019.9,1861.32,1622.15,166028.71,7417.27,14055.07
15/05/2023,2019.9,1856.7,1611.67,166085.87,7417.27,14041.94
16/05/2023,2007.45,1847.29,1607.89,165195.07,7371.56,14005.38
17/05/2023,1974.4,1821.07,1579.01,162591.84,7249.8,13815.67
18/05/2023,1960.3,1821.33,1581.4,162230.51,7198.22,13795.61
19/05/2023,1961.6,1812.77,1573.43,162472.46,7203.39,13752.58
22/05/2023,1970.3,1822.66,1586.27,163251.57,7235.53,13858.7
23/05/2023,1969.2,1828.92,1586.02,163181.7,7231.1,13892.51
24/05/2023,1969.65,1831.21,1592.02,162842.78,7233.15,13910.26
25/05/2023,1948.25,1818.58,1582.78,161218.08,7154.17,13791.66
26/05/2023,1947.9,1817.07,1578.01,160889.72,7153.08,13760.16
29/05/2023,1947.9,1817.07,1578.01,160889.72,7153.08,13760.16
30/05/2023,1952.45,1821.15,1574.81,161450.04,7171.35,13823.35
31/05/2023,1964.4,1846.59,1585.86,162454.9,7215.24,13971.4
1/06/2023,1974.35,1834.9,1575.32,162535.8,7251.59,14009.2
2/06/2023,1963.25,1833.1,1576.91,161759.04,7211.02,13916.3
5/06/2023,1959.65,1829.4,1575.79,161720.12,7197.6,13918.02
6/06/2023,1957.25,1831.26,1575,161521.66,7188.78,13928.77
7/06/2023,1967.35,1839.85,1582.23,162508.03,7226.08,14040.19
8/06/2023,1966.4,1823.27,1566.35,162177.86,7222.39,13984.64
9/06/2023,1960.3,1823.87,1558.02,161489.51,7199.99,13980.86
12/06/2023,1952.9,1816.82,1562.95,160983.41,7172.61,13955.23
13/06/2023,1954.4,1809.29,1548.28,160762.69,7178.12,13993.7
14/06/2023,1955.8,1800.59,1540.61,160180.02,7183.46,13980.06
15/06/2023,1952.35,1783.95,1528.38,159950.18,7170.79,13920.06
16/06/2023,1959.75,1792.34,1527.83,160538.8,7197.97,13966.75
19/06/2023,1951.15,1787.42,1527.44,159843.09,7166.57,13975.89
20/06/2023,1930.45,1768.62,1513.48,158293.04,7090.54,13863.53
21/06/2023,1925.65,1755.22,1509.6,157848.42,7073.11,13825.2
22/06/2023,1920.05,1752.67,1507.93,157321.22,7052.34,13785
23/06/2023,1930.7,1773.56,1520.36,158292.11,7091.65,13861.46
26/06/2023,1922.9,1762.67,1511.48,157675.88,7062.81,13918.53
27/06/2023,1918.9,1750.98,1505.02,157215.48,7048.12,13860.79
28/06/2023,1908.4,1749.06,1508.86,156561.51,7009.55,13820.25
29/06/2023,1899.6,1747.4,1504.75,155845.27,6977.42,13764.5
30/06/2023,1912.25,1751.47,1503.81,156895.33,7023.89,13871.08
3/07/2023,1928.75,1766.9,1519.06,158024.22,7084.11,13969.94
4/07/2023,1927.75,1769.39,1515.65,158081.48,7080.63,13910.26
5/07/2023,1924.65,1772.07,1514.52,158493.77,7069.24,13954.67
6/07/2023,1908.8,1755.54,1499.8,157973.05,7011.02,13838.04
7/07/2023,1922.3,1752.01,1496.07,158806.39,7060.61,13885.73
10/07/2023,1922.8,1749.75,1496.81,158714.64,7062.44,13896.65
11/07/2023,1933.95,1757.66,1496.52,159349.16,7103.4,13943.39
12/07/2023,1953.3,1754.67,1503,160194.04,7174.47,13990.51
13/07/2023,1958.05,1747.32,1493.1,160602.2,7191.92,13999.67
14/07/2023,1953.7,1738.32,1489.9,160391.54,7175.94,13942.19
17/07/2023,1949.6,1735.6,1491.09,159940.31,7160.88,13982.73
18/07/2023,1975,1761.03,1515.15,162067.12,7254.18,14191.96
19/07/2023,1975.35,1764.97,1530.21,162141.67,7255.66,14273.29
20/07/2023,1976.1,1776.43,1537.46,162159.36,7258.22,14193.14
21/07/2023,1960.6,1762.5,1524.69,160788.81,7201.28,14092.99
24/07/2023,1960,1768.63,1527.43,160326.04,7199.08,14081.23
25/07/2023,1958.7,1773.86,1520.97,160391.09,7194.31,13978.07
26/07/2023,1966.3,1775.92,1522.49,161274.94,7222.22,14060.42
27/07/2023,1945.35,1770.11,1514.95,159870.81,7145.27,13940.57
28/07/2023,1954.25,1772.4,1518.1,160665.73,7177.96,13968
31/07/2023,1970.65,1790.36,1532.63,162095.03,7238.2,14075.76
1/08/2023,1947.2,1774.7,1525.9,160323.69,7152.26,13974.47
2/08/2023,1944.2,1775.36,1527.74,160765.9,7141.05,13984.83
3/08/2023,1935.65,1766.91,1521.86,160175.04,7109.64,13872.03
4/08/2023,1942.45,1760.42,1519.68,160549.32,7134.62,13928.34
7/08/2023,1931.7,1755.93,1512.09,159902.46,7095.13,13892.59
8/08/2023,1926.4,1759.59,1512.92,159677.37,7075.67,13905.53
9/08/2023,1922.75,1751.46,1511.24,159313.1,7062.45,13863.03
10/08/2023,1920.9,1744.21,1510.62,158868.03,7055.47,13866.21
11/08/2023,1915.8,1750.07,1509.57,158836.68,7036.73,13867.9
14/08/2023,1903.75,1742.08,1499.37,158296.81,6992.47,13814.75
15/08/2023,1903.85,1743.77,1496.27,158359.58,6992.84,13875.45
16/08/2023,1904.2,1749.06,1495.48,158388.69,6994.13,13898.37
17/08/2023,1896.35,1743.29,1486.17,157643.77,6965.29,13814.34
18/08/2023,1893.7,1741.65,1485.84,157404.34,6955.56,13788.6
21/08/2023,1889.85,1733.49,1481.42,156933.14,6941.42,13769.64
22/08/2023,1892.75,1744.47,1486.26,157196.67,6952.07,13808.37
23/08/2023,1916.65,1764.38,1506.68,158230,7039.86,13950.53
24/08/2023,1917.05,1771.6,1518.58,158336.83,7041.13,13956.12
25/08/2023,1915.5,1774.27,1522.41,158177.2,7035.63,13960.16
28/08/2023,1915.5,1774.27,1522.41,158177.2,7035.63,13960.16
29/08/2023,1930,1776.67,1529.32,159427.46,7089.08,14051.75
30/08/2023,1947.55,1782.49,1531.57,160892.17,7153.35,14188.68
31/08/2023,1942.3,1791.95,1533.84,160619.28,7134.26,14098.77
1/09/2023,1940.55,1799.47,1541.46,160452.24,7127.83,14101.2
4/09/2023,1937.2,1794.7,1533.93,160260.88,7115.34,14091.39
5/09/2023,1926.1,1795.06,1531.45,159967.42,7074.57,14067.27
6/09/2023,1922.05,1792.79,1537.39,159996.25,7059.69,14063.64
7/09/2023,1918.35,1792.18,1537.76,159532.67,7046.1,14059.97
8/09/2023,1927.8,1800.84,1546.94,160009.33,7081,14157.96
11/09/2023,1924.95,1790.48,1537.25,159482.11,7070.53,14031.73
12/09/2023,1908.55,1779.87,1529.53,158162.49,7010.3,13918.48
13/09/2023,1913.8,1781.77,1531.65,158654.02,7029.39,13916.39
14/09/2023,1901.75,1785.85,1531.94,157930.64,6985.13,13844.17
15/09/2023,1927.7,1806.32,1554.6,160249.32,7080.44,14024.21
18/09/2023,1923.5,1799.01,1551.84,160175.62,7064.82,14025.2
19/09/2023,1934.9,1810.86,1562.04,160998.39,7106.89,14119.74
20/09/2023,1943.35,1810.29,1565.07,161064.85,7137.54,14159.83
21/09/2023,1915,1797.11,1557.29,159200.27,7033.41,13994.44
22/09/2023,1927.35,1808.7,1573.09,159917.63,7078.96,14066.76
